pais,zona,localidad,localidad_id,anio,semana,estacion,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Chile,Magallanes,120128,120128,2024,27,Invierno,2024.0,28.0,26.380000000000003,42.21,19.816661442368048,26.380000000000003,22.393338557631953,22.393338557631953
Chile,Magallanes,120128,120128,2024,28,Invierno,2024.0,29.0,42.21,13.28,20.01807141591303,42.21,-6.738071415913032,6.738071415913032
Chile,Magallanes,120128,120128,2024,29,Invierno,2024.0,30.0,13.28,24.23,12.846748905142801,13.28,11.383251094857199,11.383251094857199
Noruega,Norte,24175,24175,2024,43,Otoño,2024.0,44.0,0.0,0.0,0.25684603016498603,0.0,-0.25684603016498603,0.25684603016498603
Noruega,Norte,24175,24175,2024,44,Otoño,2024.0,45.0,0.0,0.0,0.2921539118766178,0.0,-0.2921539118766178,0.2921539118766178
Noruega,Norte,24175,24175,2024,45,Otoño,2024.0,46.0,0.0,0.0,0.25651937289707893,0.0,-0.25651937289707893,0.25651937289707893
Noruega,Norte,24175,24175,2024,46,Otoño,2024.0,47.0,0.0,0.0,0.2504365951193013,0.0,-0.2504365951193013,0.2504365951193013
Noruega,Norte,24175,24175,2024,47,Otoño,2024.0,48.0,0.0,0.0,0.29636359769375836,0.0,-0.29636359769375836,0.29636359769375836
Noruega,Norte,24175,24175,2024,48,Otoño,2024.0,49.0,0.0,0.04,0.22299186798584444,0.0,-0.18299186798584444,0.18299186798584444
Noruega,Norte,24175,24175,2024,49,Otoño,2024.0,50.0,0.04,0.04,0.22834187219970473,0.04,-0.18834187219970472,0.18834187219970472
Noruega,Norte,24175,24175,2024,50,Otoño,2024.0,51.0,0.04,0.02,0.20633674132502133,0.04,-0.18633674132502134,0.18633674132502134
Noruega,Norte,24175,24175,2024,51,Otoño,2024.0,52.0,0.02,0.17,0.19982629723207726,0.02,-0.029826297232077248,0.029826297232077248
Noruega,Centro,32677,32677,2023,29,Verano,2023.0,30.0,0.0,0.0,0.56700046019489,0.0,-0.56700046019489,0.56700046019489
Noruega,Centro,32677,32677,2023,30,Verano,2023.0,31.0,0.0,0.0,0.6321188122023593,0.0,-0.6321188122023593,0.6321188122023593
Noruega,Centro,32677,32677,2023,31,Verano,2023.0,32.0,0.0,0.02,0.6384975712211183,0.0,-0.6184975712211183,0.6184975712211183
